category,pair_id,drawing_key_id_1,drawing_key_id_2,ci_lower,ci_upper,mean,n,haus_bin,haus_sim,mahalanobis,euclidean,avg_haus
bread,375,6496685050036224,4813826077753344,5.235294117647059,6.529411764705882,5.9411764705882355,17,8,137.05838172107534,1.8505469974674362,145.2810265590882,45.0066836654474
bread,376,6496685050036224,5725384249180160,5.714285714285714,6.523809523809524,6.190476190476191,21,9,161.04657711357916,1.942746502645032,146.88469884028348,59.24256340433535
bread,377,6509840027353088,5248072961490944,5.111111111111111,6.5,5.833333333333333,18,8,136.09188072769072,1.9943080168638292,135.88856382399882,66.4111579119971
bread,378,6510861294239744,6701024460931072,5.846153846153846,6.923076923076923,6.461538461538462,13,10,184.09780009549272,1.8286852893720464,134.29147615014466,43.51155450584385
bread,379,6512979614892032,5211894585491456,5.416666666666667,6.5,6,12,4,77.79460135510689,1.960547779190988,124.66891276436353,26.17586435982776
bread,380,6542276559896576,5059619024011264,2.6153846153846154,4.3076923076923075,3.3076923076923075,13,3,67.468511173732,1.8193203529485484,154.60678049682784,22.97655634736544
bread,381,6559041377533952,5572000900710400,6.166666666666667,6.777777777777778,6.5,18,6,101.43470806385751,2.138325062959246,118.40346316111136,43.286584046060305
bread,382,6563035751645184,4893404058091520,5.294117647058823,6.588235294117647,6,17,3,70.00714249274856,1.8147189830108712,136.4190440491408,30.389440732206367
bread,383,6589787022557184,6384812522733568,6.454545454545454,7,6.818181818181818,11,8,133.09019498069722,1.948727044724259,111.74482014843828,29.287198830628594
bread,384,6618717385392128,6415962309918720,3.0588235294117645,4.411764705882353,3.7058823529411766,17,9,151.48927354766738,1.809610465142738,142.53984749181717,53.104129893064
bread,385,6621407440011264,6288081978130432,2.0714285714285716,3,2.5,14,3,69.46221994724903,1.883424630017907,108.79610541753368,22.30478337509021
bread,386,6625968498147328,6137759578193920,6.625,7,6.8125,16,3,68.6804193347711,2.1465649212511293,116.57765851154888,23.212536169157193
bread,387,6626243346694144,5867716999118848,3.3,4.4,3.8,10,7,132.6386067478093,1.8169152815016019,141.75087718230967,34.135460463032636
bread,388,6665264559030272,6139959394172928,5.166666666666667,6.277777777777778,5.722222222222222,18,6,104.80935072788114,1.8122342237347873,133.37446921080607,34.7277793224958
bread,389,6669494766272512,5948753066328064,3.3076923076923075,4.769230769230769,4,13,1,48.662100242385755,1.8172823695877962,129.65520741370625,21.172791182448044
bread,390,6688507328200704,5998211846111232,5.7,6.45,6.1,20,5,88.23264701911646,1.9650960135516262,116.98974913889909,33.57410915194886
bread,391,6702236426043392,6690949004525568,4.714285714285714,5.904761904761905,5.333333333333333,21,1,43.41658669218482,1.8054485054971208,119.16806656431112,18.790352399719662
bread,392,6703616133955584,6112946063147008,1.8125,2.75,2.25,16,1,34.785054261852174,1.7914463743679774,130.26422249436,15.10864617926423
bread,393,6713282566029312,6279235247276032,3.25,4.666666666666667,3.9166666666666665,12,8,138.01449199268893,2.08171378062688,165.3742514064756,59.70224598010263
bread,394,6718722540568576,4773339434319872,4.818181818181818,6.545454545454546,5.7272727272727275,11,5,96.08329719571451,1.873886271695854,160.71404067670193,43.08674038662716
bread,395,6727718769000448,4868310611001344,5.571428571428571,6.571428571428571,6.071428571428571,14,3,75.45197147855052,1.8647156219926153,128.72370858362981,35.67698845249677
bread,396,6741019460632576,6720390380388352,3.0555555555555554,4.333333333333333,3.611111111111111,18,8,135.72398461583714,1.8089093897430044,152.02540619766378,50.053819848056946
bread,397,6744448807469056,5739182150385664,2.066666666666667,3.3333333333333335,2.6666666666666665,15,2,65.03076195155643,1.7905300146052219,126.36817032500585,18.42428707174672
bread,398,6747649485045760,6749654328803328,3.8823529411764706,5.529411764705882,4.705882352941177,17,2,61.61168720299745,1.876356023904935,121.32087489640628,24.560680035057008
bread,399,6749882679296000,5683149088489472,2.888888888888889,4.277777777777778,3.611111111111111,18,8,144.20124826089406,1.8080776921625141,149.7349293736964,49.8385528802309
bread,400,6750208023068672,4838273455226880,4.071428571428571,5.928571428571429,5,14,9,153.88307249337075,1.741395713826025,139.7649351313019,54.94304200346185
chair,401,4505301061468160,4796620321325056,4,5.545454545454546,4.818181818181818,11,1,40.7062648740952,1.801237424223875,116.49055250174133,18.67881252575608
chair,402,4522823655620608,6271356465315840,4.875,6.875,6,8,10,210.760527613688,1.8342334987861226,133.67271026947236,46.761132951199954
chair,403,4523717902204928,6410868898136064,4.9,6.5,5.7,10,6,105.683489722851,1.7994816685617498,122.52274492085462,38.56841550959112
chair,404,4531486956978176,6181036998262784,6.111111111111111,7,6.666666666666667,9,8,129.243955371228,1.8306657283291856,135.47336782832343,36.83972892331239
chair,405,4536077605928960,4561678412808192,5.75,6.875,6.375,8,7,112.147224664724,1.8831069713728235,125.39218121167619,36.974164184900786
chair,406,4538858194599936,5489415809925120,4.497500000000002,5.7,5.1,10,3,70,1.8257094754442227,111.04158103084113,30.694439904160074
chair,407,4539076751392768,5463256623742976,5.9,6.8,6.4,10,4,87.8179936004006,1.8237068889576593,119.8195846640721,34.67200186399419
chair,408,4551435804999680,6454866027216896,2.0714285714285716,3.5714285714285716,2.7857142857142856,14,4,83.0060238777885,1.8044689969886822,123.15829989534208,33.248742683367105
chair,409,4554112257490944,5394117800493056,2.1666666666666665,4.083333333333333,3.1666666666666665,12,1,57.7234787586472,1.8171136645690202,123.21966462713559,33.923599331599604
chair,410,4558985552199680,4734360009834496,3.0975000000000024,5.4,4.3,10,1,40.7062648740952,1.8236288454389264,114.13612073721353,20.057598974521586
chair,411,4568024176656384,6720424756903936,5.545454545454546,6.7272727272727275,6.181818181818182,11,10,152.345003199974,2.0655379407400685,138.29618108678943,68.30802321395163
chair,412,4575588671029248,5328502746251264,1.8181818181818181,2.6363636363636362,2.272727272727273,11,4,83.198557679806,1.9307512556204411,122.3794401197,47.13396725051409
chair,413,4576770076442624,4630275633971200,4.6,6.2,5.4,10,7,111.449540151586,1.882251964652559,143.82925642120165,48.78909424504309
chair,414,4583921465425920,4689273469009920,4.5,6.5,5.6,10,10,176.229963400098,1.972331300601762,135.9941763964396,66.66107194276404
chair,415,4585115042709504,5761597668589568,4.454545454545454,6.454545454545454,5.454545454545454,11,5,96.5401470891774,1.755241275345178,119.92414364593053,34.97136448519322
chair,416,4588962343550976,5404903654555648,5.7,6.6,6.2,10,3,70.8378429936994,1.8623842250459879,118.45360035438755,35.22117473962943
chair,417,4590799884910592,6112130317156352,7,7,7,8,7,112.21853679317,1.8516181571974277,115.59422451225373,30.138772336111312
chair,418,4603677857808384,5009224025243648,1.3636363636363635,2.8181818181818183,2,11,3,71.5122367151245,1.7879552454377658,119.27872980688943,28.529452561396976
chair,419,4604351899238400,6439873068138496,2.888888888888889,4.111111111111111,3.4444444444444446,9,6,101.71037311897,1.8001355047073453,130.01474689127426,28.860103113586252
chair,420,4607628908953600,5223524903944192,4.461538461538462,6,5.230769230769231,13,4,86.0058137569781,1.8782465757453726,118.79966406071817,28.651839728316762
chair,421,4607628908953600,6083131939487744,3.815909090909093,5.909090909090909,4.909090909090909,11,3,73.824115301167,1.8997788138724419,122.8139802306363,39.98589759094011
chair,422,4618593473921024,6178857180725248,1.5,2.9166666666666665,2.0833333333333335,12,2,67.4166151627327,1.7474554815977017,139.45014473148623,36.945606598837415
chair,423,4620240849731584,5774485070282752,4.7,6.5,5.6,10,8,124,1.8201899126882672,111.5429622129575,34.443743326554426
chair,424,4624089744408576,6019465894428672,2.2,4,3,10,2,65.8634952003004,1.761565273938244,105.91463515528342,37.16909032397691
chair,425,4624089744408576,6703435111989248,4.636363636363637,5.909090909090909,5.2727272727272725,11,9,144.069427707616,1.8800486880543972,125.03786150847749,46.80724872244478
chair,426,4633752896536576,5456684753354752,1.2727272727272727,3.4545454545454546,2.1818181818181817,11,7,116,1.7514829101414429,124.79646925943605,38.910862309289875
chair,427,4634534983237632,4869547691606016,4.25,6.5,5.375,8,8,125.143917151414,1.806261542137361,116.52591510564213,39.976077255469015
chair,428,4638946841591808,6462864829186048,4.428571428571429,6.142857142857143,5.285714285714286,14,4,86.5332306111357,1.984018213113895,109.64972853186468,33.03022306659998
chair,429,4650565143363584,5556845789839360,5.375,6.5,6,16,5,99.6393496566492,1.8532385000854417,107.54138423180049,35.46181298302572
chair,430,4650948838293504,6580579548004352,3.909090909090909,5.909090909090909,4.909090909090909,11,9,139.032370331517,1.9228541967032815,123.33840520018795,49.508238353365286
chair,431,4669396679131136,5218515965444096,6.111111111111111,7,6.555555555555555,9,5,98.3107318658548,1.8853937922822113,120.59481543419099,42.49777610866398
chair,432,4673830142345216,5600553977511936,5.333333333333333,6.916666666666667,6.25,12,6,103.754517973918,1.8041806463301584,116.4944890837458,33.65179835412136
chair,433,4684548115791872,5738547086622720,4.428571428571429,6.289285714285711,5.428571428571429,7,5,98.7319603775799,1.8266653180933956,116.99766179931277,39.081524552534106
chair,434,4688696534106112,5290086847479808,3.875,6,5,8,7,118.067777145164,1.9913931515003347,133.1654896473577,47.22795086244636
chair,435,4699014924599296,5711832222269440,4.615384615384615,6.461538461538462,5.538461538461538,13,9,140.801278403287,1.9143566637297345,126.97648815588866,45.5699270210105
chair,436,4711714169815040,4979930632814592,4.6,6,5.3,10,4,84.6463230152379,1.9494533162129926,130.1725000675001,32.776994445417444
chair,437,4714709271969792,4835324586885120,3,5,4,10,3,72.4223722339996,1.8956704531444089,136.61468496313074,34.77684780677612
chair,438,4717186918645760,5260444509929472,4.636363636363637,6,5.363636363636363,11,7,113.780490419052,1.7644198037705274,132.51936575862484,52.68296838353124
chair,439,4729090265317376,5353927224590336,2.3,4.2,3.2,10,8,123,1.7789475891970592,112.63538783557931,25.889020123471973
chair,440,4747905258749952,6030166876749824,4.831250000000002,6.166666666666667,5.5,12,7,111.892805845595,1.9326953454670734,134.3541537627576,48.734959513636724
chair,441,4752230026575872,6734372528979968,3.272727272727273,5.093181818181816,4.181818181818182,11,7,117,1.9654104193615247,118.56942293278131,46.69667301826999
chair,442,4773446003195904,6656714352885760,2.6,4.3,3.4,10,3,77.9294552784761,1.7467536030712305,110.08047664560955,31.698468087611882
chair,443,4774626682994688,6157093843238912,2.5,4.2,3.4,10,2,60.3738353924943,1.789751026545629,132.27000208416302,23.650548877577076
chair,444,4775348673708032,6371650331213824,3.272727272727273,5,4.090909090909091,11,2,68.4689710744948,1.8118234160962814,111.94680830146496,23.83812552097019
chair,445,4780726174089216,5798642835259392,4.4,6.1,5.3,10,5,94.0478601564119,1.79891350976502,120.04863870074266,37.374347247146275
chair,446,4780970433576960,6031451877277696,1.5714285714285714,2.4285714285714284,2,7,3,72.2495674727538,1.8315536174207188,112.75965418547834,41.87738893754641
chair,447,4785432988483584,4876742550355968,5.2,6.6,6,10,9,139,2.0165748906904684,131.11914292834834,63.05729065272455
chair,448,4787489908719616,5252316150104064,5.285714285714286,6.571428571428571,6,14,7,117.017092768535,2.065761052579181,114.5645490464148,42.98116712431699
chair,449,4794451782270976,5669796370710528,4.181818181818182,6,5.090909090909091,11,8,122.053267059919,1.761879234383421,129.03273901701147,39.03662550491407
chair,450,4808941324206080,5939874047721472,4.441666666666669,5.888888888888889,5.111111111111111,9,6,102.122475488993,1.9143675802768725,120.39794868951026,33.61428106846855
chair,451,4809843971981312,6205565959143424,4.066666666666666,5.533333333333333,4.8,15,1,56.0446250768082,1.8443060983470656,118.8223920532038,21.86230013138487
chair,452,4824646710984704,6676880834953216,5.1,6.5,5.8,10,9,142.972025235708,1.941205325384459,119.44057215936569,41.33540708930572
chair,453,4826191578005504,5641941943320576,2.4545454545454546,4,3.1818181818181817,11,4,83.4326075344646,1.8188523512417536,113.65911880437918,25.643126917247145
chair,454,4826684773629952,6179930637336576,3.9166666666666665,5.5,4.666666666666667,12,3,75.0066663703967,1.7977639158348346,123.32788417905431,25.531635771865087
chair,455,4833339892563968,6731294060838912,3.9,6,5,10,9,139.703256941275,1.8550798725233204,128.6807113335116,46.427204269620965
chair,456,4846662059032576,5481416785657856,4.1519230769230795,5.769230769230769,4.923076923076923,13,6,108.060168424818,1.8624270633504154,133.99627951140403,45.819736362184784
chair,457,4858214178881536,5503807897206784,4.583333333333333,6.25,5.416666666666667,12,7,115.948264325086,1.8131312406743145,126.339097836624,34.899838359972215
chair,458,4858663657275392,5367811310354432,6.25,7,6.625,8,7,114.039466852489,1.713165098324391,113.67248337657354,34.781371113793334
chair,459,4861001210003456,5783700392378368,2.1666666666666665,3.668749999999998,2.9166666666666665,12,2,62.393909959226,1.7416752904272164,110.87307532086263,18.298411877712223
chair,460,4863090392825856,5520532696989696,4.75,6.875,6,8,4,84.0119039184329,1.8049914164748808,126.19687691248997,22.893125169520204
chair,461,4863431842725888,6600570108379136,2.1,3.8,2.9,10,8,122.249744376011,1.894263536828423,124.72052259466241,38.300617861273565
chair,462,4869420704858112,5503625356902400,3.9166666666666665,5.666666666666667,4.833333333333333,12,6,104.292856898256,1.8370789127927487,134.97514228092535,32.34135349094622
chair,463,4876325149999104,6466279814725632,5.166666666666667,6.666666666666667,6,12,7,116.867446279963,1.8202363085382958,126.43594196470931,36.553001702229075
chair,464,4887166805082112,6727016059502592,2.6,4.4,3.5,10,1,49.8196748283246,1.8142998021179342,119.6912388712349,24.06180220564325
chair,465,4888925543858176,5193535563235328,1.9090909090909092,2.8181818181818183,2.3636363636363638,11,6,106.004716876184,1.9767289914908313,141.82055706706544,45.64805963175463
chair,466,4890352865509376,5278917046829056,3.2857142857142856,4.714285714285714,4,14,9,145.013792447477,2.0119094613274346,138.1728828992781,48.288739665328876
chair,467,4894709405188096,5433607843741696,3.5,5,4.2,10,2,65.7343137181792,1.8104954535499966,113.89704692517401,20.337193058693348
chair,468,4899861788884992,6290107202011136,5.3,6.7,6.1,10,9,137.927517196533,1.7293899050540442,115.49453018190621,41.99596060583072
chair,469,4900557326123008,6215041709768704,1,1.2727272727272727,1.0909090909090908,11,1,56.6038867923396,1.7659201636876256,113.35993236555933,22.67230837887904
chair,470,4901862257983488,6591789798522880,3.6363636363636362,5.818181818181818,4.7272727272727275,11,3,73.5391052434009,1.8608180755624855,111.2867257505996,26.543617818598186
chair,471,4925235700695040,5869590309502976,5.461538461538462,6.538461538461538,6.076923076923077,13,10,150.545674132471,2.0131074693464552,140.13063807975928,55.04341668374861
chair,472,4927104330235904,6155461436899328,3.7,5.2,4.5,10,2,67.601775124622307,1.849160716850377,110.23838636722903,31.306016625260146
chair,473,4930888095760384,6094577624678400,7,7,7,7,10,150.602124819008,1.9578831256041695,136.345346742894,68.78113101846307
chair,474,4936822482272256,5138459335327744,5.461538461538462,6.538461538461538,6,13,9,136.312141792285,1.8887663509118062,124.24393283404422,33.285187692835294
chair,475,4950463164186624,5774039266099200,3.5,5.5,4.5,10,8,126,1.8756741239474868,127.55046887994855,46.7788790900791
chair,476,4964468800880640,5685023636193280,5.7272727272727275,7,6.545454545454546,11,5,97,1.9843100380997265,112.26283537240619,39.428980293118286
chair,477,4967462460194816,6462864829186048,4,6.153846153846154,5.076923076923077,13,4,88.684835231284,1.9041753397956847,123.42539868465352,43.72034692402047
chair,478,4974319341928448,5397535302615040,6.083333333333333,7,6.583333333333333,12,9,143.031465069753,1.8478607325476317,135.52189431465538,45.660826654852045
chair,479,4986618786086912,6565330438586368,5.470588235294118,6.352941176470588,5.9411764705882355,17,10,153.182897217672,1.875347420673333,135.08197785640007,62.27201146285924
chair,480,4991130133331968,6192224159137792,5,6.666666666666667,5.888888888888889,9,6,102.391405889362,2.0061083889257745,117.31852844086622,39.78448872768321
chair,481,4992443319582720,5250928791781376,4.916666666666667,6.333333333333333,5.666666666666667,12,4,85,1.8410535770482561,139.35177237925015,35.393962863680095
chair,482,4998058314039296,6137174778970112,1.875,3.125,2.5,8,2,65.8634952003004,1.7360390129905232,113.9340350828443,18.678838581824184
chair,483,4999322779254784,5827614084169728,3,4.777777777777778,3.7777777777777777,9,2,62.8171950981576,1.8026768933581083,128.36635776826685,27.319119974045346
chair,484,5017904019931136,5521834541842432,4.125,6.125,5.125,8,9,143.586211037133,1.8318563756105977,127.22811432096255,49.52037053547482
chair,485,5020449891155968,5666281137111040,4.25,6.25,5.25,8,2,63.6003144646314,1.7775665674633219,113.91701778552118,25.947041372504398
chair,486,5034903378853888,5584222565695488,6.166666666666667,7,6.666666666666667,12,8,131.700417615131,1.7782136340239065,123.23209174838902,62.96737591915092
chair,487,5042126138114048,5570554172014592,3.7777777777777777,5.777777777777778,4.777777777777778,9,10,157.203689524133,1.8239282569953206,125.59755030389562,37.91963471058314
chair,488,5053701762842624,6181036998262784,5.444444444444445,6.888888888888889,6.222222222222222,9,10,154.262762843144,1.853898531519865,137.5557049249817,46.80131810980826
chair,489,5054321395761152,5162808863883264,3.6666666666666665,5.555555555555555,4.666666666666667,9,5,97.1699542039616,2.0966830646590093,136.2178685769509,43.989617494716406
chair,490,5056759125245952,5710269068083200,4.1,5.8,5,10,8,121.066097649177,1.9001666419765113,124.85602083885057,50.83115079486283
chair,491,5064516574380032,5428041079586816,5,6.6,5.9,10,3,73.0616178304313,1.7846493173562978,112.43772162345367,39.97649891732825
chair,492,5075420204498944,6437094169772032,4.916666666666667,6.166666666666667,5.5,12,9,140.228385143665,1.8679017360183732,110.69039070262318,38.31036314568214
chair,493,5080274272518144,5898358570876928,5.3,6.6,5.9,10,10,153.222061074768,1.859066312824304,131.24198515259306,49.400705205747116
chair,494,5094525577986048,6023996548055040,4.5,6.625,5.75,8,2,60.4069532421558,1.7893106139037533,122.55265106086193,23.43618173543514
chair,495,5108959201460224,5510452677181440,2.75,3.5,3.125,8,1,57.974132162543,1.7853517543650568,118.89293721069666,22.64723359381191
chair,496,5111376932503552,5483806565859328,4.666666666666667,6.833333333333333,6,6,10,169.496312644258,2.0687759583594842,160.6504973156366,70.62532471612322
chair,497,5112317631004672,5847699683278848,3.3333333333333335,5.333333333333333,4.444444444444445,9,5,94.4298681562142,2.019923733709244,121.42673539251952,45.42899957657686
chair,498,5137226797154304,6124364565053440,5.545454545454546,6.7272727272727275,6.181818181818182,11,9,146.972786596703,1.9030655978894335,124.4261995131837,48.049819375748385
chair,499,5150635601166336,5868104250818560,4.111111111111111,6.333333333333333,5.333333333333333,9,8,122,1.9856241505103052,124.87283738501387,49.55724929998543
chair,500,5158370120040448,6471753435971584,4.6,6.2,5.4,10,7,115.451288429363,1.949668826173324,154.2838913966364,57.353050749977776
chair,501,5164666286243840,5768569478447104,5,6.166666666666667,5.583333333333333,12,4,85.4751425854324,1.7742230330806101,111.15209453394067,35.412985305528345
chair,502,5178291902218240,6595947612078080,6.8125,7,6.9375,16,10,185.172892184574,2.2212495568651796,177.92426282838358,124.21679451398772
chair,503,5185527265361920,5715714130313216,4.7272727272727275,6.2727272727272725,5.545454545454546,11,7,117.068356100186,1.827348190419711,124.69067824768926,40.114061001860435
chair,504,5193962358833152,6023347605340160,4.133333333333334,5.934999999999999,5.066666666666666,15,5,95.524865872714,1.7989816526335922,112.43482359816214,24.581350254766782
chair,505,5197526598680576,5561443200008192,4.777777777777778,6.111111111111111,5.444444444444445,9,2,68.818602136341,1.8422468072410298,109.56849143687268,30.66854378733088
chair,506,5212886722936832,5733899978145792,2.272727272727273,3.9113636363636344,3.090909090909091,11,8,126.88971589534,1.8110513915651165,125.80096209089058,45.716321946596175
chair,507,5223911098679296,5679750829834240,6.5,7,6.833333333333333,6,4,88.6002257333467,2.080774837193229,132.4102646930899,49.69191625750836
chair,508,5227414936354816,6309445413896192,3.6363636363636362,5.454545454545454,4.545454545454546,11,4,81.3019064967114,1.8243827530074828,114.9728437370557,30.00684874839742
chair,509,5255188480786432,5414700256854016,5.666666666666667,7,6.444444444444445,9,7,116.674761623926,1.8528396793511943,104.34406631603365,36.18671190063163
chair,510,5262007022387200,6494058656563200,4.2,6.1,5.1,10,4,88.0567998510053,1.8352675849532691,110.59213983717562,39.95064049559517
chair,511,5263697192681472,5753553412947968,3.375,5.625,4.5,8,3,76.9675256195754,1.885219873440387,103.15955418043275,36.876139369908785
chair,512,5269917731389440,6292541597024256,4,5.428571428571429,4.714285714285714,7,6,109,2.0254795922416142,131.10893137563252,32.86741937202706
chair,513,5272729458573312,5391254655336448,2.5454545454545454,3.6363636363636362,3.090909090909091,11,2,65,1.8951293776317149,111.95887606433075,27.260302185419302
chair,514,5287965657923584,6702137859899392,1.6,3.4,2.5,10,6,107.912001186152,1.7707132297439878,106.32343669267371,30.862563644589994
chair,515,5295057517150208,6717704180334592,5.888888888888889,7,6.555555555555555,9,5,92.6498785752038,1.979112086709911,112.38554556273988,39.27524349114464
chair,516,5297386144399360,5676347114389504,6.181818181818182,7,6.636363636363637,11,9,143.951380681117,1.9791282827127539,138.58897805294657,56.32132646529562
chair,517,5312206264598528,5501706781589504,6.769230769230769,7,6.923076923076923,13,10,155.621335298217,2.393681896578924,141.7299175785371,100.50556368876038
chair,518,5318742588260352,6321864412495872,3.9,6.4,5.3,10,2,68.8839603971781,1.7721825752945697,113.3228976318979,30.69763595639531
chair,519,5319825352032256,5981686338682880,2.7777777777777777,4.666666666666667,3.6666666666666665,9,3,78.4091831356506,1.8435150595818859,116.24508638128128,26.720407397672428
chair,520,5321624641339392,5465683418677248,4.428571428571429,6.142857142857143,5.285714285714286,7,7,117.03845521878701,1.9424296177373437,120.31586906597909,36.64339001212858
chair,521,5331241748398080,5839165851697152,5.666666666666667,6.833333333333333,6.333333333333333,12,8,123.628475684205,2.0466157311890156,121.99324135437381,47.90062545443577
chair,522,5341279569313792,5513605019598848,3.5,5.878124999999997,4.75,8,3,74.0405294416511,1.8498323695857042,120.60513705427935,27.940527473466688
chair,523,5372820517289984,6318384415244288,3.8,6.002499999999998,4.9,10,1,59.0338885725818,1.8369576175889808,123.13314369066441,35.73091683608457
chair,524,5373224713977856,6200392935276544,4.083333333333333,5.916666666666667,5,12,7,115.108644332213,1.8455633084069996,118.56198324601489,43.61698489982284
chair,525,5377172564869120,5917128551038976,6.7272727272727275,7,6.909090909090909,11,4,85.9069263796581,1.8627845133813894,112.27786874123635,26.84520090649139
chair,526,5377523506479104,5794429002579968,6.416666666666667,6.916666666666667,6.666666666666667,12,6,105.574618161753,1.9384786957043665,121.12159610191874,44.03120584378147
chair,527,5382828948717568,6041058590851072,4.090909090909091,5.729545454545453,5,11,1,54.744862772684,1.8000027904209839,138.3137494411239,23.787813613129796
chair,528,5383043260874752,6327997906812928,2.272727272727273,3.909090909090909,3.090909090909091,11,5,98.0051019080129,1.7973632505465102,132.79594870653463,43.55562261049735
chair,529,5386364231090176,5873257959915520,5.7,6.6,6.2,10,10,173.072239252862,2.1337137314987626,195.31022370200685,101.20509737023141
chair,530,5388903697612800,6035775562973184,4,6,5,10,5,91.9238815542512,1.8416483268339787,118.26084309811922,34.63631564438778
chair,531,5389845146894336,5709296325099520,2.7857142857142856,4.142857142857143,3.4285714285714284,14,9,135.369863706809,1.8069886978635097,135.10251197499608,49.80064909939427
chair,532,5393325764902912,5709178515488768,2.25,3.5,2.8333333333333335,12,10,159,1.7973128388463542,120.5251951561149,42.98887626013782
chair,533,5398019073638400,5500514731032576,5.777777777777778,6.888888888888889,6.444444444444445,9,8,132.060592153753,1.869601586231187,142.89395642619198,47.95975046811589
chair,534,5402506676928512,6665537474002944,2.5,3.9,3.2,10,2,67.8969807870718,1.8592822710340402,114.16518402500515,27.37538765501374
chair,535,5406134972186624,5514257967874048,5.615384615384615,6.615384615384615,6.153846153846154,13,2,61.3514466007119,1.8551907734432742,114.50847352724888,23.253446445221368
chair,536,5437097525641216,5549814106292224,2.4545454545454546,4.636363636363637,3.5454545454545454,11,10,160.078105935821,1.8784200539150668,136.27691109563682,57.442316893494976
chair,537,5439152864624640,6259705292783616,3.6,5.4,4.5,10,6,107.823930553472,1.8577165612102449,113.80039387309186,30.276686114305384
chair,538,5446831024635904,6450212979605504,4.333333333333333,6.666666666666667,5.666666666666667,9,6,108.46197490365,1.7988410598905924,113.45093531051887,39.33914179005907
chair,539,5454520509267968,5943338823843840,1.6666666666666667,2.6666666666666665,2.1666666666666665,6,1,47.5078940808788,1.8003351975493214,112.33062625031641,21.878138295323037
chair,540,5456768773652480,5698607917301760,5.083333333333333,6.416666666666667,5.75,12,3,75.7693869580585,1.8301912271037457,106.79178813178773,31.59202273972036
chair,541,5463878521585664,6129493158658048,4.888888888888889,6.555555555555555,5.777777777777778,9,5,90.0055553840984,1.8461023894893664,130.49087685641305,27.37201523720276
chair,542,5485199074787328,6382646231826432,3.4,5.4,4.4,10,2,61.5223536610881,1.8017030150949835,101.59788728374637,30.344133766383504
chair,543,5494579014926336,6704252443426816,3.1795454545454565,5,4.090909090909091,11,6,105,1.8375579388992653,108.31560236104808,32.21458786208069
chair,544,5497210554810368,5565785059622912,4.545454545454546,6.181818181818182,5.363636363636363,11,10,161.941347407016,1.9925474544206603,147.07839775769415,88.76462956210882
chair,545,5497943635263488,5558731548917760,4.071428571428571,5.714285714285714,4.857142857142857,14,3,74.8865809073962,1.7966475916543898,105.15405129762792,43.83844930295959
chair,546,5501706781589504,6646828751650816,5.111111111111111,6.555555555555555,5.777777777777778,9,5,100.169855745129,1.9066436954214483,126.14859739749107,44.30324303742258
chair,547,5519726585315328,6059494721191936,3,4.6,3.8,15,1,45.0111097397076,1.8332174631207168,105.54629646135336,21.450994132745848
chair,548,5525149468065792,5871065161007104,5.4,6.8,6.1,10,9,133.206606442774,1.8858604235818863,140.4253544221791,45.96629439012778
chair,549,5533086047535104,5581833909567488,5,6.625,5.875,8,6,101.607086367044,1.904603549876668,125.62184848908215,40.64136313312418
chair,550,5533616777986048,5688324066902016,1.1428571428571428,2.5732142857142843,1.7142857142857142,14,2,61.0737259384099,1.730209391272122,132.30693538892098,31.56001090339192
chair,551,5533643403427840,5803828840497152,4.569642857142859,6.714285714285714,5.785714285714286,14,10,170.880074906351,2.6194943165138755,162.82876480165365,87.1090642917681
chair,552,5556711572111360,6494009264439296,3.9166666666666665,5.666666666666667,4.833333333333333,12,7,116.10770861575,1.8547569937512984,138.78361569615262,47.00316738953789
chair,553,5565832874688512,6381832654290944,4.076923076923077,5.846153846153846,5,13,8,133,1.7590477260204735,120.1915484730212,26.2558846731279
chair,554,5582176483540992,5669300012580864,4.775000000000002,6.777777777777778,5.888888888888889,9,4,81.5659242576212,1.77148090999216,117.31080955548184,48.96064220669152
chair,555,5593438898618368,5632230367952896,4.083333333333333,6,5.083333333333333,12,8,128.658462605458,1.8416482540184582,123.05187900774654,40.38480916111875
chair,556,5596319475302400,6703445845213184,4.428571428571429,6.071428571428571,5.285714285714286,14,6,106.470653233649,1.9943396911567495,109.85698581825194,44.43469707346144
chair,557,5610195843547136,6164344754667520,1.0909090909090908,1.6363636363636365,1.3636363636363635,11,1,59.1354377678901,1.74595979762699,122.96615988419578,21.18887355355468
chair,558,5624273001512960,5906592862044160,2.125,4,3,8,1,44.6878059430087,1.8274256264786286,95.52507601110044,25.781206282410267
chair,559,5648546416033792,5814411019157504,4.214285714285714,5.714285714285714,5,14,1,50.5964425626941,1.8289459774981935,125.55603226176251,25.17438315229253
chair,560,5663332927275008,6264937317924864,4.090909090909091,5.911363636363634,5.090909090909091,11,3,78.2943165242535,1.8524950679659404,106.82821228481234,24.408451252760845
chair,561,5668230867714048,5842056972861440,3,5.833333333333333,4.333333333333333,6,2,60.3738353924943,1.797704893242476,110.75683717537592,27.024702196665064
chair,562,5689795143532544,6625626674954240,4,5.133333333333334,4.533333333333333,15,5,92.4445779913565,1.7739687103771713,118.87224399178442,27.953033184712734
chair,563,5693907042041856,5723613934125056,4.5,6.416666666666667,5.5,12,6,109.89540481749,1.9085011649845096,130.05228096823888,44.842550004768654
